action_name,matched_key,bucket,claude_verdict
shopify/github-deployment-action,shopify/github-deployment-action,maybe,n
shopify/oxygenctl-action,shopify/oxygenctl-action,maybe,y
shopify/ruby-lsp/.github/workflows/dependabot_update_rbis.yml,shopify/ruby-lsp,maybe,
shopify/shopify-cla-action,shopify/shopify-cla-action,maybe,
sidvishnoi/git-delta,sidvishnoi/git-delta,maybe,n
sighingnow/action-tmate,sighingnow/action-tmate,maybe,n
signalwire/actions-template/.github/workflows/cd-libs-metadata.yml,signalwire/actions-template,maybe,n
signalwire/actions-template/.github/workflows/cd-scp.yml,signalwire/actions-template,maybe,n
signalwire/actions-template/.github/workflows/ci-deb-packages-v2.yml,signalwire/actions-template,maybe,n
signalwire/actions-template/.github/workflows/ci-libs-metadata-v2.yml,signalwire/actions-template,maybe,n
signalwire/actions-template/.github/workflows/ci-rpm-packages.yml,signalwire/actions-template,maybe,n
sigstore/community/.github/workflows/reusable-dependency-review.yml,sigstore/community,maybe,n
sigstore/community/.github/workflows/reusable-scorecard.yml,sigstore/community,maybe,n
sigstore/scaffolding/actions/setup,sigstore/scaffolding,maybe,n
sigstore/sigstore/.github/workflows/reusable-release.yml,sigstore/sigstore,maybe,n
siimon/milestone-check-action,siimon/milestone-check-action,maybe,n
sijie/pulsar-github-actions/diff-only,sijie/pulsar-github-actions,maybe,n
siku2/action-hosting-deploy,siku2/action-hosting-deploy,maybe,n
siliconcompiler/siliconcompiler/.github/workflows/docker_image.yml,siliconcompiler/siliconcompiler,maybe,n
silinternational/ecs-deploy,silinternational/ecs-deploy,maybe,n
silverhand-io/actions-add-labels-run-steps,silverhand-io/actions-add-labels-run-steps,maybe,n
silverhand-io/actions-node-pnpm-run-steps,silverhand-io/actions-node-pnpm-run-steps,maybe,y
silverstripe/gha-ci/.github/workflows/ci.yml,silverstripe/gha-ci,maybe,n
silverstripe/gha-keepalive,silverstripe/gha-keepalive,maybe,n
silverstripe/gha-merge-up,silverstripe/gha-merge-up,maybe,n
silverstripe/gha-update-js,silverstripe/gha-update-js,maybe,n
silviogutierrez/github-action,silviogutierrez/github-action,maybe,n
simon300000/pull-request,simon300000/pull-request,maybe,n
simple-icons/release-action,simple-icons/release-action,maybe,n
simpleactions/create-tag,simpleactions/create-tag,maybe,n
simply007/get-version-action,simply007/get-version-action,maybe,
simpsont-oci/action-junit-report,simpsont-oci/action-junit-report,maybe,n
singingwolfboy/build-dpkg-buster,singingwolfboy/build-dpkg-buster,maybe,n
singingwolfboy/build-dpkg-stretch,singingwolfboy/build-dpkg-stretch,maybe,n
singularityhub/install-singularity,singularityhub/install-singularity,maybe,n
sixtyfpsui/sixtyfps/.github/workflows/build_docs.yaml,sixtyfpsui/sixtyfps,maybe,n
sixtyfpsui/sixtyfps/.github/workflows/cpp_package.yaml,sixtyfpsui/sixtyfps,maybe,n
sixtyfpsui/sixtyfps/.github/workflows/sixtyfps_tool_binary.yaml,sixtyfpsui/sixtyfps,maybe,n
sixtyfpsui/sixtyfps/.github/workflows/sixtyfps_viewer_binary.yaml,sixtyfpsui/sixtyfps,maybe,n
sixtyfpsui/sixtyfps/.github/workflows/slint_tool_binary.yaml,sixtyfpsui/sixtyfps,maybe,n
sixtyfpsui/sixtyfps/.github/workflows/vscode_extension.yaml,sixtyfpsui/sixtyfps,maybe,n
sixtyfpsui/sixtyfps/.github/workflows/wasm_demos.yaml,sixtyfpsui/sixtyfps,maybe,n
sixtyfpsui/sixtyfps/.github/workflows/wasm_editor_and_interpreter.yaml,sixtyfpsui/sixtyfps,maybe,n
sjohnr/slack-workflow-status,sjohnr/slack-workflow-status,maybe,n
sjshaw/pylint-compare,sjshaw/pylint-compare,maybe,
skitionek/notify-microsoft-teams,skitionek/notify-microsoft-teams,maybe,n
skjnldsv/xpath-action,skjnldsv/xpath-action,maybe,n
skliper/cfs/.github/workflows/build-deploy-doc.yml,skliper/cfs,maybe,
skshetry/flaky-service/packages/action,skshetry/flaky-service,maybe,n
skycoder42/action-deploy-qt,skycoder42/action-deploy-qt,maybe,
skycoder42/action-setup-qt,skycoder42/action-setup-qt,maybe,
skycoder42/action-upload-release,skycoder42/action-upload-release,maybe,
slackapi/slack-github-action,slackapi/slack-github-action,maybe,n
slang-i18n/slang/.github/workflows/publish_template.yml,slang-i18n/slang,maybe,n
slicer/actions-codespell,slicer/actions-codespell,maybe,
slimefun/discord-webhook,slimefun/discord-webhook,maybe,
slint-ui/slint/.github/workflows/build_docs.yaml,slint-ui/slint,maybe,n
slint-ui/slint/.github/workflows/cpp_package.yaml,slint-ui/slint,maybe,n
slint-ui/slint/.github/workflows/slint_tool_binary.yaml,slint-ui/slint,maybe,n
slint-ui/slint/.github/workflows/wasm_demos.yaml,slint-ui/slint,maybe,n
slint-ui/slint/.github/workflows/wasm_editor_and_interpreter.yaml,slint-ui/slint,maybe,n
sljeff/secrets2env,sljeff/secrets2env,maybe,n
slsa-framework/slsa-github-generator-go/.github/workflows/builder.yml,slsa-framework/slsa-github-generator-go,maybe,n
slsa-framework/slsa-github-generator/.github/actions/checkout-node,slsa-framework/slsa-github-generator,maybe,n
slsa-framework/slsa-github-generator/.github/actions/detect-workflow,slsa-framework/slsa-github-generator,maybe,n
slsa-framework/slsa-github-generator/.github/actions/detect-workflow-js,slsa-framework/slsa-github-generator,maybe,n
slsa-framework/slsa-github-generator/.github/actions/download-artifact,slsa-framework/slsa-github-generator,maybe,n
slsa-framework/slsa-github-generator/.github/actions/generate-attestations,slsa-framework/slsa-github-generator,maybe,n
slsa-framework/slsa-github-generator/.github/actions/generate-builder,slsa-framework/slsa-github-generator,maybe,n
slsa-framework/slsa-github-generator/.github/actions/privacy-check,slsa-framework/slsa-github-generator,maybe,n
slsa-framework/slsa-github-generator/.github/actions/rng,slsa-framework/slsa-github-generator,maybe,n
slsa-framework/slsa-github-generator/.github/actions/secure-builder-checkout,slsa-framework/slsa-github-generator,maybe,n
slsa-framework/slsa-github-generator/.github/actions/secure-download-artifact,slsa-framework/slsa-github-generator,maybe,n
slsa-framework/slsa-github-generator/.github/actions/secure-project-checkout,slsa-framework/slsa-github-generator,maybe,n
slsa-framework/slsa-github-generator/.github/actions/secure-upload-artifact,slsa-framework/slsa-github-generator,maybe,n
slsa-framework/slsa-github-generator/.github/actions/secure-upload-folder,slsa-framework/slsa-github-generator,maybe,n
slsa-framework/slsa-github-generator/.github/actions/sign-attestations,slsa-framework/slsa-github-generator,maybe,n
slsa-framework/slsa-github-generator/.github/actions/verify-token,slsa-framework/slsa-github-generator,maybe,n
slsa-framework/slsa-github-generator/.github/workflows/builder_container-based_slsa3.yml,slsa-framework/slsa-github-generator,maybe,n
slsa-framework/slsa-github-generator/.github/workflows/builder_docker-based_slsa3.yml,slsa-framework/slsa-github-generator,maybe,n
slsa-framework/slsa-github-generator/.github/workflows/builder_go_slsa3.yml,slsa-framework/slsa-github-generator,maybe,n
slsa-framework/slsa-github-generator/.github/workflows/delegator_generic_slsa3.yml,slsa-framework/slsa-github-generator,maybe,n
slsa-framework/slsa-github-generator/.github/workflows/delegator_lowperms-generic_slsa3.yml,slsa-framework/slsa-github-generator,maybe,n
slsa-framework/slsa-github-generator/.github/workflows/generator_container_slsa3.yml,slsa-framework/slsa-github-generator,maybe,n
slsa-framework/slsa-github-generator/.github/workflows/generator_generic_slsa3.yml,slsa-framework/slsa-github-generator,maybe,n
slsa-framework/slsa-github-generator/actions/delegator/setup-generic,slsa-framework/slsa-github-generator,maybe,n
slsa-framework/slsa-github-generator/actions/delegator/setup-token,slsa-framework/slsa-github-generator,maybe,n
slsa-framework/slsa-github-generator/actions/nodejs/secure-attestations-download,slsa-framework/slsa-github-generator,maybe,n
slsa-framework/slsa-verifier/actions/installer,slsa-framework/slsa-verifier,maybe,n
smacke/submodule-checkout,smacke/submodule-checkout,maybe,n
small-5/delete-workflow-runs,small-5/delete-workflow-runs,maybe,n
smallstep/certificates/.github/workflows/ci.yml,smallstep/certificates,maybe,n
smallstep/workflows/.github/workflows/code-scan.yml,smallstep/workflows,maybe,n
smallstep/workflows/.github/workflows/docker-buildx-push.yml,smallstep/workflows,maybe,n
smallstep/workflows/.github/workflows/goci.yml,smallstep/workflows,maybe,
smallstep/workflows/.github/workflows/goreleaser.yml,smallstep/workflows,maybe,n
smallstep/workflows/.github/workflows/triage.yml,smallstep/workflows,maybe,n
smapiot/send-tweet-v2-action,smapiot/send-tweet-v2-action,maybe,n
smartbear/swaggerhub-cli,smartbear/swaggerhub-cli,maybe,n
smartbear/swaggerhub-cli:latest,smartbear/swaggerhub-cli:latest,maybe,n
smartcontractkit/chainlink-github-actions/chainlink-testing-framework/build-image,smartcontractkit/chainlink-github-actions,maybe,n
smartcontractkit/chainlink-github-actions/chainlink-testing-framework/cleanup,smartcontractkit/chainlink-github-actions,maybe,n
smartcontractkit/chainlink-github-actions/chainlink-testing-framework/run-tests,smartcontractkit/chainlink-github-actions,maybe,n
smartcontractkit/chainlink-github-actions/chainlink-testing-framework/setup-go,smartcontractkit/chainlink-github-actions,maybe,n
smartcontractkit/chainlink-github-actions/chainlink-testing-framework/setup-run-tests-environment,smartcontractkit/chainlink-github-actions,maybe,n
smartcontractkit/chainlink-github-actions/docker/build-push,smartcontractkit/chainlink-github-actions,maybe,n
smartcontractkit/chainlink-github-actions/docker/image-exists,smartcontractkit/chainlink-github-actions,maybe,n
smartcontractkit/chainlink-github-actions/github-app-token-issuer,smartcontractkit/chainlink-github-actions,maybe,n
smartcontractkit/chainlink-github-actions/go/go-test-results-parsing,smartcontractkit/chainlink-github-actions,maybe,n
smartcontractkit/chainlink-solana/.github/actions/build_contract_artifacts,smartcontractkit/chainlink-solana,maybe,n
smartcontractkit/chainlink-solana/.github/actions/projectserum_version,smartcontractkit/chainlink-solana,maybe,n
smartcontractkit/chainlink-solana/.github/workflows/e2e.yml,smartcontractkit/chainlink-solana,maybe,n
smartcontractkit/chainlink-terra/.github/workflows/e2e.yml,smartcontractkit/chainlink-terra,maybe,n
smartcontractkit/ctf-ci-e2e-action,smartcontractkit/ctf-ci-e2e-action,maybe,n
smartcontractkit/golangci-lint-action,smartcontractkit/golangci-lint-action,maybe,n
smartcontractkit/push-gha-metrics-action,smartcontractkit/push-gha-metrics-action,maybe,n
smartthingscommunity/github-actions/.github/workflows/create-jira-issue.yaml,smartthingscommunity/github-actions,maybe,
smillerdev/nextcloud-actions/setup-nextcloud,smillerdev/nextcloud-actions,maybe,
smillerdev/nextcloud-actions/setup-nextcloud-app,smillerdev/nextcloud-actions,maybe,
smrpn/criterion-compare-action,smrpn/criterion-compare-action,maybe,y
sn-o-w/cache-apt-pkgs-action,sn-o-w/cache-apt-pkgs-action,maybe,y
snakepacker/python,snakepacker/python,maybe,n
snakepacker/python/all,snakepacker/python,maybe,n
snakepacker/python:all,snakepacker/python:all,maybe,n
snapcart/json-schema-validator,snapcart/json-schema-validator,maybe,n
snapcore/action-build,snapcore/action-build,maybe,y
snapcore/action-publish,snapcore/action-publish,maybe,y
sneaksanddata/github-actions/semver_release,sneaksanddata/github-actions,maybe,
snnaplab/delete-branch-cache-action,snnaplab/delete-branch-cache-action,maybe,n
snnaplab/get-labels-action,snnaplab/get-labels-action,maybe,n
snok/.github/workflows/linting,snok/.github,maybe,n
snok/.github/workflows/publish,snok/.github,maybe,n
snok/install-psoetry,snok/install-psoetry,maybe,n
snow-actions/sparse-checkout,snow-actions/sparse-checkout,maybe,n
snowflakedb/reusable-workflows/.github/workflows/semgrep-v2.yml,snowflakedb/reusable-workflows,maybe,n
socialgouv/actions/autodevops-build-register,socialgouv/actions,maybe,
socialgouv/kontinuous/.github/actions/env,socialgouv/kontinuous,maybe,n
socialgouv/workflows/.github/workflows/use-ks-gh-review-auto.yaml,socialgouv/workflows,maybe,n
socialgouv/workflows/.github/workflows/use-ks-gh-review.yaml,socialgouv/workflows,maybe,n
socialgouv/workflows/actions/build-image,socialgouv/workflows,maybe,n
socketsupply/socket-api-tests-workflow/.github/workflows/tests.yml,socketsupply/socket-api-tests-workflow,maybe,n
socketsupply/socket-io-tests-workflow/.github/workflows/tests.yml,socketsupply/socket-io-tests-workflow,maybe,n
sodaliterocks/sodalite/.github/workflows/ci.yml,sodaliterocks/sodalite,maybe,n
softprops/action/gh/release,softprops/action,maybe,n
softprops/create-release,softprops/create-release,maybe,n
solana-mobile/gha-commit-artifact-to-branch,solana-mobile/gha-commit-artifact-to-branch,maybe,n
solo-io/setup-protoc,solo-io/setup-protoc,maybe,n
sonarsource/gh-action-lt-backlog/assigncardtosender,sonarsource/gh-action-lt-backlog,maybe,
sonarsource/gh-action-lt-backlog/copylabeltopr,sonarsource/gh-action-lt-backlog,maybe,
sonarsource/gh-action-lt-backlog/createcardforissue,sonarsource/gh-action-lt-backlog,maybe,
sonarsource/gh-action-lt-backlog/createcardforstandalonepr,sonarsource/gh-action-lt-backlog,maybe,
sonarsource/gh-action-lt-backlog/createrspecissue,sonarsource/gh-action-lt-backlog,maybe,
sonarsource/gh-action-lt-backlog/movecardafterreview,sonarsource/gh-action-lt-backlog,maybe,
sonarsource/gh-action-lt-backlog/movecardtoreview,sonarsource/gh-action-lt-backlog,maybe,
sonarsource/gh-action-lt-backlog/togglelockbranch,sonarsource/gh-action-lt-backlog,maybe,
sonarsource/gh-action_dogfood_merge,sonarsource/gh-action_dogfood_merge,maybe,
sonarsource/gh-action_lt_release,sonarsource/gh-action_lt_release,maybe,
sonarsource/gh-action_release/.github/workflows/main.yaml,sonarsource/gh-action_release,maybe,
sonarsource/gh-action_release/download-build,sonarsource/gh-action_release,maybe,
sonarsource/gh-action_release/main,sonarsource/gh-action_release,maybe,
sonarsource/gh-action_release/maven-central-sync,sonarsource/gh-action_release,maybe,
sonarsource/gh-action_sl_updatep2,sonarsource/gh-action_sl_updatep2,maybe,
sonarsource/jfrog-setup-wrapper,sonarsource/jfrog-setup-wrapper,maybe,
sonarsource/vault-action-wrapper,sonarsource/vault-action-wrapper,maybe,
sondreb/action-release,sondreb/action-release,maybe,n
sondreb/action-release-download,sondreb/action-release-download,maybe,n
sondrelg/container-retention-policy,sondrelg/container-retention-policy,maybe,n
sophshep/one-on-one/.github/actions/one-on-one,sophshep/one-on-one,maybe,n
sormuras/download-jdk,sormuras/download-jdk,maybe,y
soumyamahunt/github-tag-action,soumyamahunt/github-tag-action,maybe,n
sourcegraph/lsif-go-action,sourcegraph/lsif-go-action,maybe,n
sourcegraph/lsif-upload-action,sourcegraph/lsif-upload-action,maybe,y
sous-chefs/.github/.github/workflows/lint-unit.yml,sous-chefs/.github,maybe,n
south-paw/action-netlify-deploy,south-paw/action-netlify-deploy,maybe,
sozonome/workflows/.github/workflows/release.yml,sozonome/workflows,maybe,n
space-wizards/rsidiffbot,space-wizards/rsidiffbot,maybe,
spacetelescope/action-publish_to_pypi/.github/workflows/workflow.yml,spacetelescope/action-publish_to_pypi,maybe,n
spalominos/postgis-installer-action,spalominos/postgis-installer-action,maybe,
specialko/ga-setup-cpp,specialko/ga-setup-cpp,maybe,
specklesystems/github-actions/.github/workflows/project-add-issue.yml,specklesystems/github-actions,maybe,n
speedb-io/speedb/.github/workflows/qa-tests.yml,speedb-io/speedb,maybe,n
speedy-js/rspack-benchmark-action,speedy-js/rspack-benchmark-action,maybe,n
speedy-js/rust-cache-self-hosted,speedy-js/rust-cache-self-hosted,maybe,n
sphinx-toolbox/sphinx-action,sphinx-toolbox/sphinx-action,maybe,n
spinnaker/bumpdeps,spinnaker/bumpdeps,maybe,n
spinnaker/ghaction-copy-to-repository,spinnaker/ghaction-copy-to-repository,maybe,n
splunk/addonfactory-test-matrix-action,splunk/addonfactory-test-matrix-action,maybe,y
splunk/oss-scanning-public/.github/workflows/oss-scan.yml,splunk/oss-scanning-public,maybe,n
spongepowered/.github/.github/workflows/shared-check-spotless.yaml,spongepowered/.github,maybe,
spongepowered/.github/.github/workflows/shared-check-style.yaml,spongepowered/.github,maybe,
spongepowered/.github/.github/workflows/shared-ci.yaml,spongepowered/.github,maybe,
spoonlabs/sorald-buildbreaker,spoonlabs/sorald-buildbreaker,maybe,
spoutn1k/clang-format-action,spoutn1k/clang-format-action,maybe,y
spoutn1k/mcmap-benchmark,spoutn1k/mcmap-benchmark,maybe,n
spowelljr/hide-minikube-bot-comments,spowelljr/hide-minikube-bot-comments,maybe,n
spring-io/spring-gradle-build-action,spring-io/spring-gradle-build-action,maybe,n
spring-projects/notify-slack-errors-action,spring-projects/notify-slack-errors-action,maybe,n
spring-projects/spring-shell/.github/workflows/ci-publish,spring-projects/spring-shell,maybe,n
spring-projects/spring-shell/.github/workflows/ci-publish.yml,spring-projects/spring-shell,maybe,n
spring-projects/track-build-errors-action,spring-projects/track-build-errors-action,maybe,n
spyder-ide/action-close-duplicate-issues,spyder-ide/action-close-duplicate-issues,maybe,n
spyoungtech/mirror-action,spyoungtech/mirror-action,maybe,y
sqlalchemyorg/upload-release-assets,sqlalchemyorg/upload-release-assets,maybe,n
src/github.com/nats-io/nats-server/.github/actions/nightly-release,src/github.com,maybe,n
sschmid/entitas/.github/workflows/build.yml,sschmid/entitas,maybe,
sslcom/actions-codesigner,sslcom/actions-codesigner,maybe,y
ssrobins/import-codesign-certs,ssrobins/import-codesign-certs,maybe,n
sssd/action-copr/cancel-builds,sssd/action-copr,maybe,
sssd/action-copr/create-project,sssd/action-copr,maybe,
sssd/action-copr/delete-project,sssd/action-copr,maybe,
sssd/action-copr/filter-chroots,sssd/action-copr,maybe,
sssd/action-copr/init,sssd/action-copr,maybe,
sssd/action-copr/submit-build,sssd/action-copr,maybe,
sssd/sssd-ci-containers/actions/exec,sssd/sssd-ci-containers,maybe,
sssd/sssd-ci-containers/actions/setup,sssd/sssd-ci-containers,maybe,
stack-spot/runtime-github-action-deploy,stack-spot/runtime-github-action-deploy,maybe,n
stack-spot/runtime-github-action-destroy,stack-spot/runtime-github-action-destroy,maybe,n
stack-spot/runtime-github-action-iac,stack-spot/runtime-github-action-iac,maybe,n
stackql/setup-mingw,stackql/setup-mingw,maybe,n
stackrox/actions/.github/workflows/create-demo-clusters.yml,stackrox/actions,maybe,n
stackrox/actions/infra/create-cluster,stackrox/actions,maybe,n
stackrox/actions/infra/install-infractl,stackrox/actions,maybe,n
stackrox/actions/release/wait-for-image,stackrox/actions,maybe,n
stacks-network/stacks-blockchain/.github/workflows/build-source-binary.yml,stacks-network/stacks-blockchain,maybe,n
stacks-network/stacks-blockchain/.github/workflows/docker-platforms.yml,stacks-network/stacks-blockchain,maybe,n
stacks-network/stacks-blockchain/.github/workflows/github-release.yml,stacks-network/stacks-blockchain,maybe,n
stacks-network/stacks-blockchain/.github/workflows/image-build-alpine-binary.yml,stacks-network/stacks-blockchain,maybe,n
stacks-network/stacks-blockchain/.github/workflows/image-build-debian-binary.yml,stacks-network/stacks-blockchain,maybe,n
stacks-network/stacks-blockchain/.github/workflows/image-build-debian-source.yml,stacks-network/stacks-blockchain,maybe,n
stacks-network/stacks-blockchain/.github/workflows/stacks-blockchain-tests.yml,stacks-network/stacks-blockchain,maybe,n
stakater/.github/.github/workflows/pull_request_doc_qa.yaml,stakater/.github,maybe,n
stalkerg/setup-msys2,stalkerg/setup-msys2,maybe,n
standard/.github/.github/workflows/add-to-project.yaml,standard/.github,maybe,n
standard/.github/workflows/add-to-project,standard/.github,maybe,n
standardnotes/server/.github/workflows/common-e2e.yml,standardnotes/server,maybe,n
standardnotes/server/.github/workflows/common-self-hosting.yml,standardnotes/server,maybe,n
standardnotes/server/.github/workflows/common-server-application.yml,standardnotes/server,maybe,n
standardnotes/server/.github/workflows/common-server-utility.yml,standardnotes/server,maybe,n
standardnotes/server/.github/workflows/common.server-application.yml,standardnotes/server,maybe,n
standardnotes/server/.github/workflows/common/server-application.yml,standardnotes/server,maybe,n
standardnotes/server/.github/workflows/e2e-home-server.yml,standardnotes/server,maybe,n
standardnotes/server/.github/workflows/e2e-self-hosted.yml,standardnotes/server,maybe,n
standardnotes/server/.github/workflows/server-application.yml,standardnotes/server,maybe,n
starbelly/setup-beam,starbelly/setup-beam,maybe,n
starburstdata/action-testng-report,starburstdata/action-testng-report,maybe,n
starlight220/inspector,starlight220/inspector,maybe,
starship/crowdin-pretranslate-action,starship/crowdin-pretranslate-action,maybe,n
statamic/changelog-action,statamic/changelog-action,maybe,n
steegecs/subgraph-build-checker,steegecs/subgraph-build-checker,maybe,
stefanbuck/github-issue-praser,stefanbuck/github-issue-praser,maybe,n
stefanprodan/kustomizer/action,stefanprodan/kustomizer,maybe,n
stefanprodan/timoni/actions/setup,stefanprodan/timoni,maybe,n
steffenseckler/doxygen-action,steffenseckler/doxygen-action,maybe,
stefreak/bump-homebrew-formula-action,stefreak/bump-homebrew-formula-action,maybe,n
stellar/actions/rust-check-git-rev-deps,stellar/actions,maybe,n
step-security/ai-codewise,step-security/ai-codewise,maybe,n
step-security/get-mfa-secrets,step-security/get-mfa-secrets,maybe,n
step-security/publish-action,step-security/publish-action,maybe,n
step-security/secure-repo/automate-pr,step-security/secure-repo,maybe,
step-security/secure-workflows/automate-pr,step-security/secure-workflows,maybe,
step-security/secure-workflows/kbanalysis,step-security/secure-workflows,maybe,n
stepchowfun/toast/.github/actions/toast,stepchowfun/toast,maybe,n
stephank/actions-rs-audit-check,stephank/actions-rs-audit-check,maybe,n
stephenroller/add-annotations-github-action,stephenroller/add-annotations-github-action,maybe,n
steve9164/action-detect-and-tag-new-version,steve9164/action-detect-and-tag-new-version,maybe,y
steveej-forks/action-upterm,steveej-forks/action-upterm,maybe,
steveej-forks/actions-cache/restore,steveej-forks/actions-cache,maybe,
steveej-forks/actions-cache/save,steveej-forks/actions-cache,maybe,
stm32duino/actions/astyle-check,stm32duino/actions,maybe,n
stm32duino/actions/compile-examples,stm32duino/actions,maybe,y
stonecypher/jssm-viz/.github/workflows/lib_update.js.yml,stonecypher/jssm-viz,maybe,
stonecypher/jssm-viz/.github/workflows/lib_update.yml,stonecypher/jssm-viz,maybe,
strangerstudios/action-wp-pot-po-mo-generator,strangerstudios/action-wp-pot-po-mo-generator,maybe,n
stravalib/strava_swagger2pydantic,stravalib/strava_swagger2pydantic,maybe,n
straw-hat-team/github-actions-workflows/.github/workflows/elixir-hex-publish.yml,straw-hat-team/github-actions-workflows,maybe,n
straw-hat-team/github-actions-workflows/.github/workflows/elixir-quality-assurance.yml,straw-hat-team/github-actions-workflows,maybe,n
strawberry-graphql/get-pr-info-action,strawberry-graphql/get-pr-info-action,maybe,n
strawberry-graphql/invite-to-org-action,strawberry-graphql/invite-to-org-action,maybe,n
strawberry-graphql/release-cards,strawberry-graphql/release-cards,maybe,n
strawberry-graphql/tweet-actions/read-tweet,strawberry-graphql/tweet-actions,maybe,n
strawberry-graphql/tweet-actions/validate-tweet,strawberry-graphql/tweet-actions,maybe,n
streamr-dev/streamr-docker-dev-action,streamr-dev/streamr-docker-dev-action,maybe,n
streetsidesoftware/actions/.github/actions/pr,streetsidesoftware/actions,maybe,n
streetsidesoftware/actions/public/update-dependabot-github-actions,streetsidesoftware/actions,maybe,n
streetwriters/appstore-connect-app-version,streetwriters/appstore-connect-app-version,maybe,n
stripe/openapi/actions/enable-auto-merge,stripe/openapi,maybe,n
stripe/openapi/actions/notify-release,stripe/openapi,maybe,n
stripe/openapi/actions/stripe-mock,stripe/openapi,maybe,n
strongo/go-ci-action,strongo/go-ci-action,maybe,n
strongo/go-ci-action/.github/workflows/workflow.yml,strongo/go-ci-action,maybe,n
stumpylog/image-cleaner-action/ephemeral,stumpylog/image-cleaner-action,maybe,n
stumpylog/image-cleaner-action/untagged,stumpylog/image-cleaner-action,maybe,n
stupidloud/ssh2actions,stupidloud/ssh2actions,maybe,n
stylelint/.github/.github/workflows/lint.yml,stylelint/.github,maybe,n
stylelint/.github/.github/workflows/test.yml,stylelint/.github,maybe,n
stylelint/changelog-to-github-release-action,stylelint/changelog-to-github-release-action,maybe,n
sualeh/install-graphviz,sualeh/install-graphviz,maybe,y
sub-mod/github-action,sub-mod/github-action,maybe,n
sublimetext/unittesting/actions/run-syntax-tests,sublimetext/unittesting,maybe,
sublimetext/unittesting/actions/run-tests,sublimetext/unittesting,maybe,
sublimetext/unittesting/actions/setup,sublimetext/unittesting,maybe,
submariner-io/shipyard/gh-actions/cache-images,submariner-io/shipyard,maybe,n
submariner-io/shipyard/gh-actions/e2e,submariner-io/shipyard,maybe,n
submariner-io/shipyard/gh-actions/post-mortem,submariner-io/shipyard,maybe,n
submariner-io/shipyard/gh-actions/release-images,submariner-io/shipyard,maybe,n
submariner-io/shipyard/gh-actions/upgrade-e2e,submariner-io/shipyard,maybe,n
submitty/peter-evans-create-pull-request,submitty/peter-evans-create-pull-request,maybe,
subnauticamodding/action-version-checker,subnauticamodding/action-version-checker,maybe,
sue445/setup-rbenv,sue445/setup-rbenv,maybe,y
suisei-cn/actions-download-file,suisei-cn/actions-download-file,maybe,n
sunshinestream/actions/create_release,sunshinestream/actions,maybe,
sunshinestream/actions/verify_changelog,sunshinestream/actions,maybe,
sunxyw/workflows/coding-style,sunxyw/workflows,maybe,n
sunxyw/workflows/setup-environment,sunxyw/workflows,maybe,n
sunxyw/workflows/static-analysis,sunxyw/workflows,maybe,n
sunxyw/workflows/test,sunxyw/workflows,maybe,n
superchargejs/mongodb-github-action,superchargejs/mongodb-github-action,maybe,y
superchargejs/redis-github-action,superchargejs/redis-github-action,maybe,y
superfluid-finance/protocol-monorepo/.github/workflows/call.setup-deploy-and-test-local-subgraph.yml,superfluid-finance/protocol-monorepo,maybe,n
superfluid-finance/protocol-monorepo/.github/workflows/call.test-local-subgraph.yml,superfluid-finance/protocol-monorepo,maybe,n
superfluid-finance/protocol-monorepo/.github/workflows/call.test-sdk-core.yml,superfluid-finance/protocol-monorepo,maybe,n
superfluid-finance/protocol-monorepo/.github/workflows/call.test-subgraph-on-previous-sdk-core-versions.yml,superfluid-finance/protocol-monorepo,maybe,n
superfly/aur-releaser,superfly/aur-releaser,maybe,n
superfola/is-build-action,superfola/is-build-action,maybe,
supertokens/size-limit-action,supertokens/size-limit-action,maybe,n
sustainable-computing-io/kepler-action,sustainable-computing-io/kepler-action,maybe,y
suvraneel/issue_watcher,suvraneel/issue_watcher,maybe,
suzuki-shunsuke/actionlint-workflow/.github/workflows/actionlint.yaml,suzuki-shunsuke/actionlint-workflow,maybe,n
suzuki-shunsuke/actionlint-workflow/.github/workflows/actionlint_fork.yaml,suzuki-shunsuke/actionlint-workflow,maybe,n
suzuki-shunsuke/github-action-actionlint,suzuki-shunsuke/github-action-actionlint,maybe,y
suzuki-shunsuke/github-action-golangci-lint,suzuki-shunsuke/github-action-golangci-lint,maybe,y
suzuki-shunsuke/go-mod-tidy-workflow/.github/workflows/go-mod-tidy.yaml,suzuki-shunsuke/go-mod-tidy-workflow,maybe,n
suzuki-shunsuke/go-release-workflow/.github/workflows/release.yaml,suzuki-shunsuke/go-release-workflow,maybe,n
suzuki-shunsuke/go-test-full-workflow/.github/workflows/test.yaml,suzuki-shunsuke/go-test-full-workflow,maybe,n
suzuki-shunsuke/go-test-workflow/.github/workflows/test.yaml,suzuki-shunsuke/go-test-workflow,maybe,n
suzuki-shunsuke/issue-close-lock-action,suzuki-shunsuke/issue-close-lock-action,maybe,n
suzuki-shunsuke/renovate-config-validator-workflow/.github/workflows/validate.yaml,suzuki-shunsuke/renovate-config-validator-workflow,maybe,n
svsool/vscode-memo/.github/workflows/ci_jobs.yml,svsool/vscode-memo,maybe,n
swift-project/github-release,swift-project/github-release,maybe,n
swiftpackageindex/setup-swift,swiftpackageindex/setup-swift,maybe,
swilder-m/docsearch-scraper-simple,swilder-m/docsearch-scraper-simple,maybe,
swilder-m/push-packages,swilder-m/push-packages,maybe,
